Start Time:	10/24/2014 4:12:15 PM
4:16:27 PM	38.5
4:16:28 PM	38.5
4:16:29 PM	38.5
4:16:30 PM	38.6
4:16:31 PM	38.6
4:16:32 PM	38.6
4:16:33 PM	38.7
4:16:34 PM	38.7
4:16:35 PM	38.7
4:16:36 PM	38.7
4:16:37 PM	38.8
4:16:38 PM	38.8
4:16:39 PM	38.8
4:16:40 PM	38.9
4:16:41 PM	38.9
4:16:42 PM	38.9
4:16:43 PM	39.0
4:16:44 PM	39.0
4:16:45 PM	39.0
4:16:46 PM	39.0
4:16:47 PM	39.1
4:16:48 PM	39.1
4:16:49 PM	39.1
4:16:50 PM	39.2
4:16:51 PM	39.2
4:16:52 PM	39.2
4:16:53 PM	39.3
4:16:54 PM	39.3
4:16:55 PM	39.3
4:16:56 PM	39.4
4:16:57 PM	39.4
4:16:58 PM	39.4
4:16:59 PM	39.4
4:17:00 PM	39.5
4:17:01 PM	39.5
4:17:02 PM	39.5
4:17:03 PM	39.6
4:17:04 PM	39.6
4:17:05 PM	39.7
4:17:06 PM	39.7
4:17:08 PM	39.7
4:17:09 PM	39.7
4:17:10 PM	39.8
4:17:11 PM	39.8
4:17:12 PM	39.8
4:17:13 PM	39.8
4:17:14 PM	39.9
4:17:15 PM	39.9
4:17:16 PM	39.9
4:17:17 PM	40.0
4:17:18 PM	40.0
4:17:19 PM	40.0
4:17:20 PM	40.0
4:17:21 PM	40.1
4:17:22 PM	40.1
4:17:23 PM	40.1
4:17:24 PM	40.2
4:17:25 PM	40.2
4:17:26 PM	40.2
4:17:27 PM	40.2
4:17:28 PM	40.3
4:17:29 PM	40.3
4:17:30 PM	40.3
4:17:31 PM	40.4
4:17:32 PM	40.4
4:17:33 PM	40.4
4:17:34 PM	40.4
4:17:35 PM	40.5
4:17:36 PM	40.5
4:17:37 PM	40.5
4:17:38 PM	40.6
4:17:39 PM	40.6
4:17:40 PM	40.6
4:17:41 PM	40.6
4:17:42 PM	40.7
4:17:43 PM	40.7
4:17:44 PM	40.7
4:17:45 PM	40.7
4:17:46 PM	40.8
4:17:47 PM	40.8
4:17:48 PM	40.8
4:17:49 PM	40.9
4:17:50 PM	40.9
4:17:51 PM	40.9
4:17:52 PM	40.9
4:17:53 PM	41.0
4:17:54 PM	41.0
4:17:55 PM	41.0
4:17:56 PM	41.1
4:17:57 PM	41.1
4:17:58 PM	41.1
4:17:59 PM	41.1
4:18:00 PM	41.2
4:18:01 PM	41.2
4:18:02 PM	41.2
4:18:03 PM	41.2
4:18:04 PM	41.3
4:18:05 PM	41.3
4:18:06 PM	41.3
4:18:07 PM	41.3
4:18:08 PM	41.4
4:18:09 PM	41.4
4:18:10 PM	41.4
4:18:11 PM	41.5
4:18:12 PM	41.5
4:18:13 PM	41.5
4:18:14 PM	41.5
4:18:15 PM	41.6
4:18:16 PM	41.6
4:18:17 PM	41.6
4:18:18 PM	41.6
4:18:20 PM	41.7
4:18:21 PM	41.7
4:18:22 PM	41.7
4:18:23 PM	41.7
4:18:24 PM	41.8
4:18:25 PM	41.8
4:18:26 PM	41.8
4:18:27 PM	41.9
4:18:28 PM	41.9
4:18:29 PM	42.0
4:18:30 PM	41.9
4:18:31 PM	42.0
4:18:32 PM	42.0
4:18:33 PM	42.0
4:18:34 PM	42.0
4:18:35 PM	42.1
4:18:36 PM	42.1
4:18:37 PM	42.1
4:18:38 PM	42.2
4:18:39 PM	42.2
4:18:40 PM	42.2
4:18:41 PM	42.2
4:18:42 PM	42.2
4:18:43 PM	42.3
4:18:44 PM	42.3
4:18:45 PM	42.3
4:18:46 PM	42.3
4:18:47 PM	42.4
4:18:48 PM	42.4
4:18:49 PM	42.4
4:18:50 PM	42.4
4:18:51 PM	42.5
4:18:52 PM	42.5
4:18:53 PM	42.5
4:18:54 PM	42.6
4:18:55 PM	42.6
4:18:56 PM	42.6
4:18:57 PM	42.6
4:18:58 PM	42.6
4:18:59 PM	42.7
4:19:00 PM	42.7
4:19:01 PM	42.7
4:19:02 PM	42.7
4:19:03 PM	42.8
4:19:04 PM	42.8
4:19:05 PM	42.8
4:19:06 PM	42.8
4:19:07 PM	42.9
4:19:08 PM	42.9
4:19:09 PM	42.9
4:19:10 PM	42.9
4:19:11 PM	43.0
4:19:12 PM	43.0
4:19:13 PM	43.0
4:19:14 PM	43.0
4:19:15 PM	43.1
4:19:16 PM	43.1
4:19:17 PM	43.1
4:19:18 PM	43.1
4:19:19 PM	43.2
4:19:20 PM	43.2
4:19:21 PM	43.2
4:19:22 PM	43.2
4:19:23 PM	43.3
4:19:24 PM	43.3
4:19:25 PM	43.3
4:19:26 PM	43.3
4:19:27 PM	43.4
4:19:28 PM	43.4
4:19:29 PM	43.4
4:19:30 PM	43.4
4:19:32 PM	43.5
4:19:33 PM	43.5
4:19:34 PM	43.5
4:19:35 PM	43.5
4:19:36 PM	43.6
4:19:37 PM	43.6
4:19:38 PM	43.6
4:19:39 PM	43.6
4:19:40 PM	43.7
4:19:41 PM	43.7
4:19:42 PM	43.7
4:19:43 PM	43.7
4:19:44 PM	43.7
4:19:45 PM	43.8
4:19:46 PM	43.8
4:19:47 PM	43.8
4:19:48 PM	43.8
4:19:49 PM	43.9
4:19:50 PM	43.9
4:19:51 PM	43.9
4:19:52 PM	43.9
4:19:53 PM	44.0
4:19:54 PM	44.0
4:19:55 PM	44.0
4:19:56 PM	44.0
4:19:57 PM	44.0
4:19:58 PM	44.1
4:19:59 PM	44.1
4:20:00 PM	44.1
4:20:01 PM	44.1
4:20:02 PM	44.2
4:20:03 PM	44.2
4:20:04 PM	44.2
4:20:05 PM	44.2
4:20:06 PM	44.3
4:20:07 PM	44.3
4:20:08 PM	44.3
4:20:09 PM	44.3
4:20:10 PM	44.4
4:20:11 PM	44.4
4:20:12 PM	44.4
4:20:13 PM	44.4
4:20:14 PM	44.4
4:20:15 PM	44.5
4:20:16 PM	44.5
4:20:17 PM	44.5
4:20:18 PM	44.5
4:20:19 PM	44.6
4:20:20 PM	44.6
4:20:21 PM	44.6
4:20:22 PM	44.6
4:20:23 PM	44.7
4:20:24 PM	44.7
4:20:25 PM	44.7
4:20:26 PM	44.7
4:20:27 PM	44.7
4:20:28 PM	44.8
4:20:29 PM	44.7
4:20:30 PM	44.8
4:20:31 PM	44.8
4:20:32 PM	44.9
4:20:33 PM	44.9
4:20:34 PM	44.9
4:20:35 PM	44.9
4:20:36 PM	45.0
4:20:37 PM	45.0
4:20:38 PM	44.9
4:20:39 PM	45.0
4:20:40 PM	45.0
4:20:41 PM	45.1
4:20:42 PM	45.0
4:20:44 PM	45.0
4:20:45 PM	45.1
4:20:46 PM	45.2
4:20:47 PM	45.2
4:20:48 PM	45.1
4:20:49 PM	45.2
4:20:50 PM	45.2
4:20:51 PM	45.3
4:20:52 PM	45.3
4:20:53 PM	45.2
4:20:54 PM	45.3
4:20:55 PM	45.3
4:20:56 PM	45.3
4:20:57 PM	45.4
4:20:58 PM	45.4
4:20:59 PM	45.4
4:21:00 PM	45.5
4:21:01 PM	45.4
4:21:02 PM	45.5
4:21:03 PM	45.5
4:21:04 PM	45.5
4:21:05 PM	45.5
4:21:06 PM	45.6
4:21:07 PM	45.6
4:21:08 PM	45.6
4:21:09 PM	45.7
4:21:10 PM	45.7
4:21:11 PM	45.7
4:21:12 PM	45.7
4:21:13 PM	45.7
4:21:14 PM	45.8
4:21:15 PM	45.8
4:21:16 PM	45.8
4:21:17 PM	45.8
4:21:18 PM	45.8
4:21:19 PM	45.8
4:21:20 PM	45.9
4:21:21 PM	45.9
4:21:22 PM	45.9
4:21:23 PM	45.9
4:21:24 PM	46.0
4:21:25 PM	46.0
4:21:26 PM	46.0
4:21:27 PM	46.0
4:21:28 PM	46.1
4:21:29 PM	46.1
4:21:30 PM	46.1
4:21:31 PM	46.1
4:21:32 PM	46.1
4:21:33 PM	46.2
4:21:34 PM	46.2
4:21:35 PM	46.2
4:21:36 PM	46.2
4:21:37 PM	46.2
4:21:38 PM	46.3
4:21:39 PM	46.3
4:21:40 PM	46.3
4:21:41 PM	46.3
4:21:42 PM	46.3
4:21:43 PM	46.4
4:21:44 PM	46.4
4:21:45 PM	46.4
4:21:46 PM	46.4
4:21:47 PM	46.4
4:21:48 PM	46.5
4:21:49 PM	46.5
4:21:50 PM	46.5
4:21:51 PM	46.5
4:21:52 PM	46.5
4:21:53 PM	46.6
4:21:54 PM	46.6
4:21:56 PM	46.6
4:21:57 PM	46.6
4:21:58 PM	46.6
4:21:59 PM	46.7
4:22:00 PM	46.7
4:22:01 PM	46.7
4:22:02 PM	46.7
4:22:03 PM	46.8
4:22:04 PM	46.8
4:22:05 PM	46.8
4:22:06 PM	46.8
4:22:07 PM	46.8
4:22:08 PM	46.8
4:22:09 PM	46.9
4:22:10 PM	46.9
4:22:11 PM	46.9
4:22:12 PM	46.9
4:22:13 PM	47.0
4:22:14 PM	47.0
4:22:15 PM	47.0
4:22:16 PM	47.0
4:22:17 PM	47.0
4:22:18 PM	47.1
4:22:19 PM	47.1
4:22:20 PM	47.1
4:22:21 PM	47.1
4:22:22 PM	47.1
4:22:23 PM	47.1
4:22:24 PM	47.2
4:22:25 PM	47.2
4:22:26 PM	47.2
4:22:27 PM	47.2
4:22:28 PM	47.3
4:22:29 PM	47.3
4:22:30 PM	47.3
4:22:31 PM	47.3
4:22:32 PM	47.3
4:22:33 PM	47.4
4:22:34 PM	47.4
4:22:35 PM	47.4
4:22:36 PM	47.4
4:22:37 PM	47.4
4:22:38 PM	47.5
4:22:39 PM	47.5
4:22:40 PM	47.5
4:22:41 PM	47.5
4:22:42 PM	47.5
4:22:43 PM	47.6
4:22:44 PM	47.6
4:22:45 PM	47.6
4:22:46 PM	47.6
4:22:47 PM	47.6
4:22:48 PM	47.6
4:22:49 PM	47.7
4:22:50 PM	47.7
4:22:51 PM	47.7
4:22:52 PM	47.7
4:22:53 PM	47.7
4:22:54 PM	47.8
4:22:55 PM	47.8
4:22:56 PM	47.8
4:22:57 PM	47.8
4:22:58 PM	47.8
4:22:59 PM	47.9
4:23:00 PM	47.9
4:23:01 PM	47.9
4:23:02 PM	47.9
4:23:03 PM	47.9
4:23:04 PM	48.0
4:23:05 PM	48.0
4:23:06 PM	48.0
4:23:08 PM	48.0
4:23:09 PM	48.0
4:23:10 PM	48.1
4:23:11 PM	48.1
4:23:12 PM	48.1
4:23:13 PM	48.1
4:23:14 PM	48.1
4:23:15 PM	48.2
4:23:16 PM	48.2
4:23:17 PM	48.2
4:23:18 PM	48.2
4:23:19 PM	48.2
4:23:20 PM	48.3
4:23:21 PM	48.3
4:23:22 PM	48.3
4:23:23 PM	48.3
4:23:24 PM	48.3
4:23:25 PM	48.3
4:23:26 PM	48.4
4:23:27 PM	48.4
4:23:28 PM	48.4
4:23:29 PM	48.4
4:23:30 PM	48.4
4:23:31 PM	48.5
4:23:32 PM	48.5
4:23:33 PM	48.5
4:23:34 PM	48.5
4:23:35 PM	48.5
4:23:36 PM	48.6
4:23:37 PM	48.6
4:23:38 PM	48.6
4:23:39 PM	48.6
4:23:40 PM	48.6
4:23:41 PM	48.7
4:23:42 PM	48.7
4:23:43 PM	48.7
4:23:44 PM	48.7
4:23:45 PM	48.7
4:23:46 PM	48.7
4:23:47 PM	48.8
4:23:48 PM	48.8
4:23:49 PM	48.8
4:23:50 PM	48.8
4:23:51 PM	48.8
4:23:52 PM	48.9
4:23:53 PM	48.9
4:23:54 PM	48.9
4:23:55 PM	48.9
4:23:56 PM	48.9
4:23:57 PM	49.0
4:23:58 PM	49.0
4:23:59 PM	49.0
4:24:00 PM	49.0
4:24:01 PM	49.0
4:24:02 PM	49.0
4:24:03 PM	49.1
4:24:04 PM	49.1
4:24:05 PM	49.1
4:24:06 PM	49.2
4:24:07 PM	49.1
4:24:08 PM	49.2
4:24:09 PM	49.2
4:24:10 PM	49.2
4:24:11 PM	49.2
4:24:12 PM	49.2
4:24:13 PM	49.3
4:24:14 PM	49.3
4:24:15 PM	49.4
4:24:16 PM	49.3
4:24:17 PM	49.3
4:24:18 PM	49.3
4:24:19 PM	49.4
4:24:21 PM	49.4
4:24:22 PM	49.4
4:24:23 PM	49.5
4:24:24 PM	49.5
4:24:25 PM	49.5
4:24:26 PM	49.5
4:24:27 PM	49.5
4:24:28 PM	49.6
4:24:29 PM	49.6
4:24:30 PM	49.5
4:24:31 PM	49.6
4:24:32 PM	49.6
4:24:33 PM	49.6
4:24:34 PM	49.6
4:24:35 PM	49.6
4:24:36 PM	49.7
4:24:37 PM	49.7
4:24:38 PM	49.7
4:24:39 PM	49.8
4:24:40 PM	49.8
4:24:41 PM	49.8
4:24:42 PM	49.8
4:24:43 PM	49.8
4:24:44 PM	49.9
4:24:45 PM	49.9
4:24:46 PM	49.9
4:24:47 PM	49.9
4:24:48 PM	49.9
4:24:49 PM	49.9
4:24:50 PM	50.0
4:24:51 PM	50.0
4:24:52 PM	50.0
4:24:53 PM	50.0
4:24:54 PM	50.0
4:24:55 PM	50.0
4:24:56 PM	50.1
4:24:57 PM	50.1
4:24:58 PM	50.1
4:24:59 PM	50.1
4:25:00 PM	50.1
4:25:01 PM	50.2
4:25:02 PM	50.2
4:25:03 PM	50.2
4:25:04 PM	50.2
4:25:05 PM	50.2
4:25:06 PM	50.2
4:25:07 PM	50.3
4:25:08 PM	50.3
4:25:09 PM	50.3
4:25:10 PM	50.3
4:25:11 PM	50.3
4:25:12 PM	50.3
4:25:13 PM	50.4
4:25:14 PM	50.4
4:25:15 PM	50.4
4:25:16 PM	50.4
4:25:17 PM	50.4
4:25:18 PM	50.5
4:25:19 PM	50.5
4:25:20 PM	50.5
4:25:21 PM	50.5
4:25:22 PM	50.5
4:25:23 PM	50.5
4:25:24 PM	50.6
4:25:25 PM	50.6
4:25:26 PM	50.6
4:25:27 PM	50.6
4:25:28 PM	50.6
4:25:29 PM	50.6
4:25:30 PM	50.7
4:25:31 PM	50.7
4:25:33 PM	50.7
4:25:34 PM	50.7
4:25:35 PM	50.7
4:25:36 PM	50.7
4:25:37 PM	50.8
4:25:38 PM	50.8
4:25:39 PM	50.8
4:25:40 PM	50.8
4:25:41 PM	50.8
4:25:42 PM	50.9
4:25:43 PM	50.9
4:25:44 PM	50.9
4:25:45 PM	50.9
4:25:46 PM	50.9
4:25:47 PM	50.9
4:25:48 PM	51.0
4:25:49 PM	51.0
4:25:50 PM	51.0
4:25:51 PM	51.0
4:25:52 PM	51.0
4:25:53 PM	51.0
4:25:54 PM	51.1
4:25:55 PM	51.1
4:25:56 PM	51.1
4:25:57 PM	51.1
4:25:58 PM	51.1
4:25:59 PM	51.1
4:26:00 PM	51.2
4:26:01 PM	51.2
4:26:02 PM	51.2
4:26:03 PM	51.2
4:26:04 PM	51.2
4:26:05 PM	51.2
4:26:06 PM	51.3
4:26:07 PM	51.3
4:26:08 PM	51.3
4:26:09 PM	51.3
4:26:10 PM	51.3
4:26:11 PM	51.3
4:26:12 PM	51.4
4:26:13 PM	51.4
4:26:14 PM	51.4
4:26:15 PM	51.4
4:26:16 PM	51.4
4:26:17 PM	51.4
4:26:18 PM	51.5
4:26:19 PM	51.5
4:26:20 PM	51.5
4:26:21 PM	51.5
4:26:22 PM	51.5
4:26:23 PM	51.5
4:26:24 PM	51.6
4:26:25 PM	51.6
4:26:26 PM	51.6
4:26:27 PM	51.6
4:26:28 PM	51.6
4:26:29 PM	51.6
4:26:30 PM	51.7
4:26:31 PM	51.7
4:26:32 PM	51.7
4:26:33 PM	51.7
4:26:34 PM	51.7
4:26:35 PM	51.8
4:26:36 PM	51.8
4:26:37 PM	51.8
4:26:38 PM	51.8
4:26:39 PM	51.8
4:26:40 PM	51.8
4:26:41 PM	51.9
4:26:42 PM	51.9
4:26:43 PM	51.9
4:26:45 PM	51.9
4:26:46 PM	51.9
4:26:47 PM	51.9
4:26:48 PM	52.0
4:26:49 PM	52.0
4:26:50 PM	52.0
4:26:51 PM	52.0
4:26:52 PM	52.0
4:26:53 PM	52.0
4:26:54 PM	52.1
4:26:55 PM	52.1
4:26:56 PM	52.1
4:26:57 PM	52.1
4:26:58 PM	52.1
4:26:59 PM	52.1
4:27:00 PM	52.2
4:27:01 PM	52.2
4:27:02 PM	52.2
4:27:03 PM	52.2
4:27:04 PM	52.2
4:27:05 PM	52.2
4:27:06 PM	52.3
4:27:07 PM	52.3
4:27:08 PM	52.3
4:27:09 PM	52.3
4:27:10 PM	52.3
4:27:11 PM	52.3
4:27:12 PM	52.4
4:27:13 PM	52.4
4:27:14 PM	52.4
4:27:15 PM	52.4
4:27:16 PM	52.4
4:27:17 PM	52.4
4:27:18 PM	52.5
4:27:19 PM	52.5
4:27:20 PM	52.5
4:27:21 PM	52.5
4:27:22 PM	52.5
4:27:23 PM	52.5
4:27:24 PM	52.6
4:27:25 PM	52.6
4:27:26 PM	52.6
4:27:27 PM	52.6
4:27:28 PM	52.6
4:27:29 PM	52.6
4:27:30 PM	52.7
4:27:31 PM	52.7
4:27:32 PM	52.7
4:27:33 PM	52.7
4:27:34 PM	52.7
4:27:35 PM	52.8
4:27:36 PM	52.8
4:27:37 PM	52.8
4:27:38 PM	52.8
4:27:39 PM	52.8
4:27:40 PM	52.8
4:27:41 PM	52.8
4:27:42 PM	52.9
4:27:43 PM	52.9
4:27:44 PM	52.9
4:27:45 PM	52.9
4:27:46 PM	52.9
4:27:47 PM	53.0
4:27:48 PM	53.0
4:27:49 PM	53.0
4:27:50 PM	53.0
4:27:51 PM	53.0
4:27:52 PM	53.0
4:27:53 PM	53.1
4:27:54 PM	53.1
4:27:55 PM	53.1
4:27:57 PM	53.1
4:27:58 PM	53.1
4:27:59 PM	53.1
4:28:00 PM	53.2
4:28:01 PM	53.2
4:28:02 PM	53.2
4:28:03 PM	53.2
4:28:04 PM	53.2
4:28:05 PM	53.2
4:28:06 PM	53.3
4:28:07 PM	53.3
4:28:08 PM	53.3
4:28:09 PM	53.3
4:28:10 PM	53.3
4:28:11 PM	53.3
4:28:12 PM	53.4
4:28:13 PM	53.4
4:28:14 PM	53.4
4:28:15 PM	53.4
4:28:16 PM	53.4
4:28:17 PM	53.4
4:28:18 PM	53.5
4:28:19 PM	53.5
4:28:20 PM	53.5
4:28:21 PM	53.5
4:28:22 PM	53.5
4:28:23 PM	53.5
4:28:24 PM	53.6
4:28:25 PM	53.6
4:28:26 PM	53.6
4:28:27 PM	53.6
4:28:28 PM	53.6
4:28:29 PM	53.6
4:28:30 PM	53.7
4:28:31 PM	53.7
4:28:32 PM	53.7
4:28:33 PM	53.7
4:28:34 PM	53.7
4:28:35 PM	53.7
4:28:36 PM	53.8
4:28:37 PM	53.8
4:28:38 PM	53.8
4:28:39 PM	53.8
4:28:40 PM	53.8
4:28:41 PM	53.8
4:28:42 PM	53.9
4:28:43 PM	53.9
4:28:44 PM	53.9
4:28:45 PM	53.9
4:28:46 PM	53.9
4:28:47 PM	53.9
4:28:48 PM	53.9
4:28:49 PM	54.0
4:28:50 PM	53.9
4:28:51 PM	54.0
4:28:52 PM	54.0
4:28:53 PM	54.0
4:28:54 PM	54.0
4:28:55 PM	54.1
4:28:56 PM	54.0
4:28:57 PM	54.1
4:28:58 PM	54.1
4:28:59 PM	54.1
4:29:00 PM	54.2
4:29:01 PM	54.1
4:29:02 PM	54.1
4:29:03 PM	54.2
4:29:04 PM	54.2
4:29:05 PM	54.2
4:29:06 PM	54.2
4:29:07 PM	54.2
4:29:09 PM	54.2
4:29:10 PM	54.2
4:29:11 PM	54.3
4:29:12 PM	54.3
4:29:13 PM	54.3
4:29:14 PM	54.3
4:29:15 PM	54.3
4:29:16 PM	54.3
4:29:17 PM	54.4
4:29:18 PM	54.4
4:29:19 PM	54.4
4:29:20 PM	54.4
4:29:21 PM	54.4
4:29:22 PM	54.4
4:29:23 PM	54.4
4:29:24 PM	54.5
4:29:25 PM	54.5
4:29:26 PM	54.5
4:29:27 PM	54.5
4:29:28 PM	54.5
4:29:29 PM	54.5
4:29:30 PM	54.6
4:29:31 PM	54.6
4:29:32 PM	54.6
4:29:33 PM	54.6
4:29:34 PM	54.6
4:29:35 PM	54.6
4:29:36 PM	54.7
4:29:37 PM	54.7
4:29:38 PM	54.7
4:29:39 PM	54.7
4:29:40 PM	54.7
4:29:41 PM	54.7
4:29:42 PM	54.8
4:29:43 PM	54.8
4:29:44 PM	54.8
4:29:45 PM	54.8
4:29:46 PM	54.8
4:29:47 PM	54.8
4:29:48 PM	54.9
4:29:49 PM	54.9
4:29:50 PM	54.9
4:29:51 PM	54.9
4:29:52 PM	54.9
4:29:53 PM	54.9
4:29:54 PM	54.9
4:29:55 PM	55.0
4:29:56 PM	55.0
4:29:57 PM	55.0
4:29:58 PM	55.0
4:29:59 PM	55.0
4:30:00 PM	55.0
4:30:01 PM	55.1
4:30:02 PM	55.1
4:30:03 PM	55.1
4:30:04 PM	55.1
4:30:05 PM	55.1
4:30:06 PM	55.1
4:30:07 PM	55.2
4:30:08 PM	55.2
4:30:09 PM	55.2
4:30:10 PM	55.2
4:30:11 PM	55.2
4:30:12 PM	55.2
4:30:13 PM	55.2
4:30:14 PM	55.3
4:30:15 PM	55.3
